Container Name,Test Type,Num CPUs,Total Messages,Successful Messages,Failed Messages,Execution Time (s),Messages/s,Throughput (MB/s),Avg Latency (ms),Min Latency (ms),Max Latency (ms),Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%),Avg Mem (MB),Peak Mem (MB),Total Mem (MB),Pattern,Num Clients,Message Size (KB),Rate (msg/s),Bursts,Interval (s),Duration (s)
ws-nginx-tornado-self,burst_5_8_3_0.5,8,15,15,0,1.5461480617523193,9.70152883223863,0.0757931940018643,1.272735799284419,0.30179699751897715,2.9801259988744278,0.0034397287352389097,0.0022247085,1,0.6,0.6,1.7999999999999998,27.22666666666667,27.3,81.68,burst,5,8,,3,0.5,
ws-nginx-tornado-self,burst_5_1024_3_0.5,8,15,15,0,1.585648536682129,9.459851696635479,9.459851696635479,9.325746999578163,4.424189999554073,20.241603000613395,0.008656020715327215,0.00545897815,2,1.94,1.94,5.82,19.253333333333334,19.36,57.760000000000005,burst,5,1024,,3,0.5,
ws-nginx-tornado-self,burst_5_65536_3_0.5,8,15,0,15,0.8555896282196045,17.53176932639247,1122.0332368891181,0.0,0.0,0.0,0.004449335149680018,0.0052003145,1,0.0,0.0,0.0,19.256666666666668,19.35,57.77,burst,5,65536,,3,0.5,
ws-nginx-tornado-self,burst_50_8_3_0.5,8,150,150,0,1.6859805583953857,88.96899744962712,0.6950702925752119,5.944939113420939,0.743718002922833,44.59141100232955,0.01647616492284238,0.009772452499999999,2,6.56,6.56,19.68,20.043333333333333,20.54,60.129999999999995,burst,50,8,,3,0.5,
ws-nginx-tornado-self,burst_50_1024_3_0.5,8,150,150,0,1.9247863292694092,77.93072806005198,77.93072806005198,64.76227466009732,3.239426001528045,246.50141399979475,0.09533913816735673,0.049532323,3,21.47,21.47,64.41,21.939999999999998,23.38,65.82,burst,50,1024,,3,0.5,
ws-nginx-tornado-self,burst_50_65536_3_0.5,8,150,0,150,8.204473495483398,18.28270882739468,1170.0933649532594,0.0,0.0,0.0,0.09600918368124198,0.011702052999999999,5,0.485,0.52,3.395,20.50142857142857,21.18,143.51,burst,50,65536,,3,0.5,
ws-nginx-tornado-self,burst_100_8_3_0.5,8,300,300,0,1.690077543258667,177.5066482580231,1.3867706895158054,7.802286726643312,0.37764500302728266,39.165895999758504,0.022177676603287823,0.013122283466666666,3,8.85,8.85,26.549999999999997,20.923333333333332,21.86,62.769999999999996,burst,100,8,,3,0.5,
ws-nginx-tornado-self,burst_100_1024_3_0.5,8,300,300,0,2.2957358360290527,130.6770558231611,130.6770558231611,136.73330379671825,4.973322000296321,429.1992799990112,0.32046849950974776,0.1395929333333333,3,54.22,54.22,216.88,65.1075,186.1,260.43,burst,100,1024,,3,0.5,
ws-nginx-tornado-self,burst_100_65536_3_0.5,8,300,0,300,16.41081404685974,18.280628806308723,1169.9602436037583,0.0,0.0,0.0,0.23746529068164388,0.014470049444444444,9,0.5025,0.64,5.5275,22.163636363636364,23.54,243.8,burst,100,65536,,3,0.5,
ws-nginx-tornado-self,stream_5_8_10_5,8,245,245,0,5.089822769165039,48.13527132698003,0.3760568072420315,2.2255606489607644,0.4294479986128863,3.7009449988545384,0.038092335706275904,0.00748402006,5,4.505,4.54,22.525,19.396,19.73,96.98,stream,5,8,10,,,5
ws-nginx-tornado-self,stream_5_1024_10_5,8,226,226,0,5.1469926834106445,43.909135664487,43.909135664487,9.977132800920915,2.49532100133365,20.565746999636758,0.45165455906928154,0.08775115622857142,7,24.92,38.32,124.60000000000001,23.14,29.45,115.7,stream,5,1024,10,,,5
ws-nginx-tornado-self,stream_5_65536_10_5,8,0,0,0,0.8517029285430908,0.0,0.0,0.0,0.0,0.0,0.004663145928522349,0.005475085,1,0.0,0.0,0.0,19.233333333333334,19.32,57.7,stream,5,65536,10,,,5
ws-nginx-tornado-self,stream_50_8_10_5,8,2450,2450,0,5.232989549636841,468.1836217635912,3.657684545028056,2.6124797167440006,0.24012599897105247,35.81793800185551,0.32990550121805107,0.06304340914285714,7,20.293333333333333,29.59,101.46666666666667,21.046,22.55,105.22999999999999,stream,50,8,10,,,5
ws-nginx-tornado-self,stream_50_1024_10_5,8,1515,1515,0,5.296006917953491,286.06458100803115,286.06458100803115,52.55635975569117,2.1999870004947297,235.0368730003538,3.362828459534331,0.6349743328571428,7,79.27333333333333,116.04,396.3666666666666,62.120000000000005,129.4,310.6,stream,50,1024,10,,,5
ws-nginx-tornado-self,stream_50_65536_10_5,8,0,0,0,8.172629117965698,0.0,0.0,0.0,0.0,0.0,0.11131764861843776,0.013620788,3,0.5125,0.6,3.5874999999999995,20.464285714285715,21.17,143.25,stream,50,65536,10,,,5
ws-nginx-tornado-self,stream_100_8_10_5,8,4890,4890,0,5.254357576370239,930.656113316532,7.270750885285406,2.68491661511583,0.19188300211681053,67.56657199730398,0.7612234220232995,0.1448746894285714,7,39.79666666666667,58.03,198.98333333333335,22.740000000000002,25.52,113.70000000000002,stream,100,8,10,,,5
ws-nginx-tornado-self,stream_100_1024_10_5,8,3072,3072,0,5.584048271179199,550.1385107745992,550.1385107745992,52.272754371755305,1.8128680021618493,422.51985099937883,7.499898593686912,1.3430934385714286,7,107.22666666666667,143.35,536.1333333333333,98.636,220.9,493.17999999999995,stream,100,1024,10,,,5
ws-nginx-tornado-self,stream_100_65536_10_5,8,0,0,0,16.348522901535034,0.0,0.0,0.0,0.0,0.0,0.2450328506032482,0.014988072750000001,8,0.52,0.62,5.720000000000001,22.05909090909091,23.3,242.65,stream,100,65536,10,,,5
