Container Name,Test Type,Num CPUs,Total Messages,Successful Messages,Failed Messages,Execution Time (s),Messages/s,Throughput (MB/s),Avg Latency (ms),Min Latency (ms),Max Latency (ms),Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%),Avg Mem (MB),Peak Mem (MB),Total Mem (MB),Pattern,Num Clients,Message Size (KB),Rate (msg/s),Bursts,Interval (s),Duration (s)
ws-apache-self,burst_5_8_3_0.5,8,15,15,0,1.5549590587615967,9.646556232770738,0.07536372056852139,2.297314866397452,1.1985899982391857,5.555718998948578,0.0036573700654068944,0.0023520684,1,0.57,1.13,1.71,30.97666666666667,31.29,92.93,burst,5,8,,3,0.5,
ws-apache-self,burst_5_1024_3_0.5,8,15,15,0,2.1337056159973145,7.030023208233839,7.030023208233839,116.7171837335142,77.09916399835492,181.97171200154116,0.3298092028038263,0.15457109,2,19.72,19.72,78.88,38.8825,41.74,155.53,burst,5,1024,,3,0.5,
ws-apache-self,burst_5_65536_3_0.5,8,15,15,0,52.017831802368164,0.2883626533491369,18.455209814344762,13417.872169666953,7595.0745190020825,19471.656005000114,65.2368322252964,1.2541244024385965,57,88.83454545454545,109.88,2487.3672727272724,369.62035714285713,697.8,10349.369999999999,burst,5,65536,,3,0.5,
ws-apache-self,burst_50_8_3_0.5,8,150,150,0,1.714967966079712,87.46519058480652,0.683321801443801,8.727004580190018,1.7502909977338277,31.816992999665672,0.020210144695060692,0.01178456105,4,3.5,6.99,10.5,45.660000000000004,51.32,136.98000000000002,burst,50,8,,3,0.5,
ws-apache-self,burst_50_1024_3_0.5,8,150,150,0,7.052468538284302,21.269148410336822,21.269148410336822,920.2402764131693,175.1488789996074,1833.7080330020399,6.093636429754193,0.8640430505538462,13,79.505,106.77,477.03,100.15333333333335,125.9,600.9200000000001,burst,50,1024,,3,0.5,
ws-apache-self,burst_50_65536_3_0.5,8,150,27,123,94.07212448120117,1.5945212338642902,102.04935896731457,23891.774530703347,15859.510804002639,33443.50429900078,113.97201462972147,1.2115386492892162,102,88.97738095238095,137.41,4359.891666666666,656.844530612245,1062.912,32185.382000000005,burst,50,65536,,3,0.5,
ws-apache-self,burst_100_8_3_0.5,8,300,300,0,3.286822557449341,91.27356124536512,0.713074697229415,15.801483843327636,1.1870839989569504,67.87359100053436,0.06267168585397265,0.01906755985714285,7,8.383333333333333,21.47,33.53333333333333,47.8375,53.8,191.35,burst,100,8,,3,0.5,
ws-apache-self,burst_100_1024_3_0.5,8,300,300,0,12.138473510742188,24.71480452089045,24.71480452089045,1755.0866347997726,284.77037500124425,3431.5961840002274,10.544591638575119,0.8686917369999999,29,83.71571428571428,107.26,753.4414285714286,144.73,198.6,1302.57,burst,100,1024,,3,0.5,
ws-apache-self,burst_100_65536_3_0.5,8,300,24,276,87.52325987815857,3.4276602633132156,219.3702568520458,22979.38333120783,17002.150960001018,28976.263419001043,99.76689299662411,1.1398900490625,96,82.73075,130.29,3805.6145,651.2037391304348,1078.272,29955.372,burst,100,65536,,3,0.5,
ws-apache-self,stream_5_8_10_5,8,240,240,0,5.1277594566345215,46.80406755224787,0.3656567777519365,4.392248195730038,1.2471320005715825,8.707168999535497,0.07352600763082016,0.014338817616666666,6,4.9,9.65,24.5,42.760000000000005,45.48,213.8,stream,5,8,10,,,5
ws-apache-self,stream_5_1024_10_5,8,90,90,0,5.305753946304321,16.962716498131005,16.962716498131005,118.05197994443814,76.89576799748465,200.73563599726185,3.1006796871933893,0.5843994498374999,8,40.059999999999995,74.19,200.29999999999998,44.708000000000006,49.96,223.54000000000002,stream,5,1024,10,,,5
ws-apache-self,stream_5_65536_10_5,8,5,5,0,23.3792884349823,0.21386450720709393,13.687328461254012,16335.24959260103,14301.074057999358,18711.859453000216,21.82653915414749,0.9335844080476188,21,88.59285714285714,105.98,1240.3,231.97214285714287,743.9,3247.61,stream,5,65536,10,,,5
ws-apache-self,stream_50_8_10_5,8,2107,2107,0,6.126336336135864,343.9249633703547,2.686913776330896,9.720838354066952,1.0771150009531993,56.34967500009225,0.6056026434292943,0.09885233363,10,27.535,51.23,137.675,55.970000000000006,75.86,279.85,stream,50,8,10,,,5
ws-apache-self,stream_50_1024_10_5,8,179,179,0,7.004777193069458,25.55398909434307,25.55398909434307,923.3339475419024,212.29225599745405,1798.413704000268,9.686722109442924,1.3828736935454546,11,78.8325,105.38,472.995,93.44333333333333,126.1,560.66,stream,50,1024,10,,,5
ws-apache-self,stream_50_65536_10_5,8,0,0,0,111.40443444252014,0.0,0.0,0.0,0.0,0.0,2.183520866825372,0.019599945709090908,55,0.8593548387096774,3.49,49.84258064516129,180.81103448275863,224.9,10487.04,stream,50,65536,10,,,5
ws-apache-self,stream_100_8_10_5,8,4649,4649,0,7.176319122314453,647.825148347171,5.061133971462273,5.2337666784445425,0.9808100003283471,62.235084998974344,1.062632687884909,0.14807489323888884,18,35.368,64.73,212.20800000000003,54.51333333333334,71.84,327.08000000000004,stream,100,8,10,,,5
ws-apache-self,stream_100_1024_10_5,8,229,229,0,8.956626892089844,25.56766099101931,25.56766099101931,1883.7377537815187,480.48250099964207,3420.5176119976386,9.890634433602246,1.1042811711111113,18,70.56666666666666,106.64,493.96666666666664,154.77857142857144,205.9,1083.45,stream,100,1024,10,,,5
ws-apache-self,stream_100_65536_10_5,8,9,9,0,42.17843317985535,0.2133791921957511,13.65626830052807,27286.15993688921,9642.533567002829,35112.22068200004,40.51701063849607,0.960609666692105,38,73.82,108.03,1697.86,385.58,778.4,8868.34,stream,100,65536,10,,,5
