Container Name,Type,Num CPUs,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Requests/s,Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%),Avg Mem (MB),Peak Mem (MB),Total Mem (MB)
dy-apache-deb-self,unknown,8,100,100,0,0.1450662612915039,689.3401615903966,0.0,0.0,0,0.23333333333333336,0.68,0.7000000000000001,14.113333333333335,14.24,42.34
dy-apache-deb-self,unknown,8,1000,1000,0,0.8631842136383057,1158.5012610286492,0.0,0.0,0,0.11666666666666668,0.33,0.35000000000000003,13.76,14.23,41.28
dy-apache-deb-self,unknown,8,5000,5000,0,3.893828868865967,1284.0831398571947,0.21859920009029893,0.05613990944444445,9,10.385,21.7,41.54,16.7675,18.38,67.07
dy-apache-deb-self,unknown,8,8000,8000,0,6.245683193206787,1280.884693079105,0.4043218324182427,0.06473620577777776,18,10.833333333333334,21.44,65.0,17.268333333333334,19.0,103.61
dy-apache-deb-self,unknown,8,10000,10000,0,9.577378749847412,1044.1270269445406,0.6893998982033724,0.07198210660869563,23,16.005,22.1,96.03,17.21,18.77,120.47
dy-apache-deb-self,unknown,8,15000,15000,0,14.336724042892456,1046.2641224817582,0.8672036752833918,0.06048827282222223,36,17.047777777777778,22.09,153.43,17.69,18.65,176.9
dy-apache-deb-self,unknown,8,20000,20000,0,19.02857995033264,1051.0505803482397,1.8085692636569897,0.09504488870833337,48,19.07,21.87,190.70000000000002,16.107499999999998,17.34,193.29
dy-apache-deb-self,unknown,8,30000,28231,1769,34.378350257873535,872.6422232296974,2.3572550404976274,0.06856800930864199,81,19.49125,22.47,311.86,17.509473684210526,18.36,332.68
dy-apache-deb-self,unknown,8,40000,28232,11768,61.017502307891846,655.5496126039643,5.1207080738251305,0.08392195485135141,74,16.751666666666665,22.49,301.53,17.287812499999998,19.34,553.2099999999999
dy-apache-deb-self,unknown,8,50000,37661,12339,70.92806315422058,704.9395933917413,5.077530359156751,0.07158704373636364,110,18.061818181818182,22.04,397.36,16.95810810810811,17.95,627.45
dy-apache-deb-self,unknown,8,60000,48200,11800,83.71807026863098,716.6911493238504,5.474861808961012,0.06539641670422536,142,18.49793103448276,22.03,536.44,17.40431818181818,18.57,765.79
dy-apache-deb-self,unknown,8,70000,56463,13537,98.96688771247864,707.3072784037217,6.413386584126549,0.06480335728813559,177,18.810294117647057,21.94,639.55,17.273333333333333,18.43,880.9399999999999
dy-apache-deb-self,unknown,8,80000,57525,22475,125.50489640235901,637.4253299530735,8.76593765479762,0.06984538377446806,188,19.4575,22.36,622.64,17.15578125,18.14,1097.97
