Container Name,Type,Num CPUs,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Requests/s,Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%),Avg Mem (MB),Peak Mem (MB),Total Mem (MB)
dy-cowboy-27-self,unknown,8,100,100,0,0.1926891803741455,518.9704985294427,0.0016785976546550155,0.008711426616666667,6,0.7633333333333333,1.55,2.29,82.48666666666666,82.5,247.45999999999998
dy-cowboy-27-self,unknown,8,1000,1000,0,0.8514893054962158,1174.4128711249493,0.13148343882853375,0.1544158429,5,0.9166666666666666,1.49,2.75,83.34,83.43,250.02
dy-cowboy-27-self,unknown,8,5000,5000,0,3.9089794158935547,1279.1062494907123,4.240140499789951,1.0847180423999998,6,37.3725,75.78,149.49,79.63499999999999,80.13,318.53999999999996
dy-cowboy-27-self,unknown,8,8000,8000,0,6.238466262817383,1282.366476465817,7.944480918182803,1.2734670003,10,45.465,93.04,272.79,83.61333333333333,84.18,501.68
dy-cowboy-27-self,unknown,8,10000,10000,0,9.502822399139404,1052.3189406239583,16.79460722812882,1.7673283286499994,10,59.30428571428571,99.37,415.13,82.12714285714286,82.48,574.89
dy-cowboy-27-self,unknown,8,15000,15000,0,14.805853843688965,1013.1127970301957,37.8715716911988,2.5578782615999995,10,59.6,102.19,596.0,81.532,82.09,815.3199999999999
dy-cowboy-27-self,unknown,8,20000,19173,827,20.6048424243927,970.6456175720778,48.51409666051804,2.3544997657000004,14,64.01230769230769,101.86,832.16,85.66692307692308,86.6,1113.67
dy-cowboy-27-self,unknown,8,30000,28231,1769,34.02860641479492,881.6111842580962,87.96328643973445,2.5849805709789475,19,61.47105263157895,106.24,1167.95,85.41263157894737,85.75,1622.84
dy-cowboy-27-self,unknown,8,40000,29089,10911,62.223411560058594,642.844855290386,126.02349499069182,2.0253388850119993,25,36.88424242424242,110.98,1217.18,82.43666666666667,83.02,2720.41
dy-cowboy-27-self,unknown,8,50000,38043,11957,71.95750594139099,694.8545443018097,149.89726705619546,2.0831359438483874,31,42.41447368421053,105.51,1611.75,85.27605263157893,85.99,3240.49
dy-cowboy-27-self,unknown,8,60000,48394,11606,86.39446020126343,694.4889737168884,185.95922428023283,2.15244384705946,37,47.355111111111114,97.85,2130.98,85.99666666666667,86.47,3869.85
dy-cowboy-27-self,unknown,8,70000,56463,13537,101.30393171310425,690.989962741447,255.4348583287465,2.521470331992105,38,48.41307692307692,103.27,2517.48,84.19057692307692,84.66,4377.91
dy-cowboy-27-self,unknown,8,80000,58404,21596,126.56519937515259,632.0852840666854,302.49086583159936,2.3900003107093015,43,43.71,102.2,2797.44,87.4896875,87.95,5599.34
