Container Name,Type,Num CPUs,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Requests/s,Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%),Avg Mem (MB),Peak Mem (MB),Total Mem (MB)
dy-erlindex23-self,unknown,8,100,100,0,0.11593341827392578,862.564060379221,0.0026144378702824115,0.02255120145,2,0.99,1.8,1.98,20.153333333333332,20.28,60.46
dy-erlindex23-self,unknown,8,1000,1000,0,0.789402961730957,1266.7801471218932,0.5842910481993675,0.7401683,1,0.6849999999999999,1.21,1.3699999999999999,22.103333333333335,22.27,66.31
dy-erlindex23-self,unknown,8,5000,4999,1,3.959089517593384,1262.9166321653054,7.563886218678485,1.9105115418749998,4,47.28,111.8,189.12,25.375,27.11,101.5
dy-erlindex23-self,unknown,8,8000,8000,0,6.263164520263672,1277.3095731585875,19.482256507436635,3.11060909296,5,58.415,131.59,350.49,29.86,32.28,179.16
dy-erlindex23-self,unknown,8,10000,10000,0,7.82720685005188,1277.5949571249314,35.03239573731611,4.475721213,5,76.18666666666667,133.94,457.12,25.323333333333334,29.65,151.94
dy-erlindex23-self,unknown,8,15000,15000,0,12.898203134536743,1162.952687559665,45.8423607139204,3.5541664397555555,9,87.09222222222223,169.05,783.83,32.15888888888889,37.48,289.43
dy-erlindex23-self,unknown,8,20000,20000,0,18.25486707687378,1095.5982268058826,56.35373132622669,3.0870524057454545,11,86.88727272727273,115.42,955.76,29.54272727272727,35.05,324.96999999999997
dy-erlindex23-self,unknown,8,30000,30000,0,28.522525548934937,1051.800267424784,114.7413607353992,4.022833130205883,17,115.6064705882353,186.72,1965.31,35.618235294117646,42.23,605.51
dy-erlindex23-self,unknown,8,40000,39995,5,39.13185119628906,1022.1852219399543,206.29386455923583,5.271763493233333,21,142.60772727272726,218.36,3137.37,47.08909090909091,81.0,1035.96
dy-erlindex23-self,unknown,8,50000,50000,0,50.09535837173462,998.0964629292197,246.7342213188749,4.925291071639286,28,142.47185185185185,200.01,3846.74,49.25703703703704,98.54,1329.94
dy-erlindex23-self,unknown,8,60000,59996,4,61.141446590423584,981.3310503091308,263.23276265887347,4.305308057596774,31,119.26060606060605,162.22,3935.6,77.00545454545454,194.4,2541.18
dy-erlindex23-self,unknown,8,70000,69996,4,75.39344382286072,928.4626945078569,448.1022142159435,5.943516988941026,39,166.0395,229.16,6641.58,85.5525,227.7,3422.1
dy-erlindex23-self,unknown,8,80000,79991,9,90.57264494895935,883.2688947648886,484.6153419418998,5.350570718289131,46,156.9336956521739,227.9,7218.95,97.11744680851062,224.0,4564.5199999999995
