Container Name,Type,Num CPUs,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Requests/s,Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%),Avg Mem (MB),Peak Mem (MB),Total Mem (MB)
dy-erlang26-self,unknown,8,100,100,0,0.12031102180480957,831.1790432819879,0.0021166294003915785,0.017592979999999998,1,0.375,0.74,0.75,36.4,36.5,109.2
dy-erlang26-self,unknown,8,1000,1000,0,0.8014473915100098,1247.742535060095,0.35031256093946334,0.43709988284999995,2,0.6549999999999999,1.13,1.3099999999999998,37.553333333333335,37.81,112.66
dy-erlang26-self,unknown,8,5000,5000,0,3.9222629070281982,1274.7743123084977,8.24538764313939,2.1022016724999997,4,49.535000000000004,105.23,198.14000000000001,39.9925,41.7,159.97
dy-erlang26-self,unknown,8,8000,8000,0,6.516620874404907,1227.6301098658826,23.177405162397406,3.55666005574,5,66.37333333333333,140.28,398.24,41.42166666666667,44.46,248.53
dy-erlang26-self,unknown,8,10000,10000,0,8.43696141242981,1185.2608434675822,27.8496206187513,3.300906482483333,6,65.70857142857143,121.49,459.96,43.83142857142857,48.75,306.82
dy-erlang26-self,unknown,8,15000,15000,0,12.960871934890747,1157.3295435178175,37.43996968900752,2.8886922019666663,9,68.55666666666667,114.94,617.01,47.65555555555555,51.39,428.9
dy-erlang26-self,unknown,8,20000,20000,0,18.36390972137451,1089.0926988560163,61.09445165443274,3.3268760618727278,11,83.79083333333334,131.73,1005.49,48.05833333333334,54.64,576.7
dy-erlang26-self,unknown,8,30000,30000,0,28.64742350578308,1047.2145948463349,142.9621411360231,4.990401356937499,16,129.5235294117647,192.42,2201.9,55.27882352941177,75.71,939.74
dy-erlang26-self,unknown,8,40000,39998,2,39.308225870132446,1017.5987115814653,201.99767242290204,5.13881428,20,127.54954545454547,180.85,2806.09,58.039090909090916,81.34,1276.8600000000001
dy-erlang26-self,unknown,8,50000,50000,0,51.33113646507263,974.0676603570158,300.0241323398167,5.8448760927777785,27,159.08214285714286,223.27,4454.3,74.06392857142858,131.7,2073.79
dy-erlang26-self,unknown,8,60000,59997,3,62.99766707420349,952.4162208947737,356.69826980367975,5.66208696876875,32,151.48323529411766,235.64,5150.43,89.40117647058823,177.5,3039.64
dy-erlang26-self,unknown,8,70000,69996,4,75.85819172859192,922.7744348355737,371.56955113028755,4.898212607805127,39,135.9385,181.94,5437.54,105.80075,212.4,4232.03
dy-erlang26-self,unknown,8,80000,79992,8,92.89922952651978,861.1481538408513,503.8721773009325,5.423857440680851,47,151.53229166666668,215.08,7273.55,116.936875,246.6,5612.97
